Ticker,Name,Sector,AssetClass,MarketValue,NotionalValue,Shares,Price,Location,Exchange,Currency,FXRate,MarketCurrency,AccrualDate,Weight
LII,LENNOX INTERNATIONAL INC,Industrials,Equity,2753397.92,2753397.92,9139,301.28,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
WTRG,ESSENTIAL UTILITIES INC,Utilities,Equity,2724204.12,2724204.12,58686,46.42,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
SCI,SERVICE,Consumer Discretionary,Equity,2689211.52,2689211.52,43884,61.28,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
HUBB,HUBBELL INC,Industrials,Equity,2679012.9,2679012.9,14715,182.06,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
MHK,MOHAWK INDUSTRIES INC,Consumer Discretionary,Equity,2673626,2673626,14870,179.8,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
RPM,RPM INTERNATIONAL INC,Materials,Equity,2670441.04,2670441.04,33368,80.03,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
DOX,AMDOCS LTD,Information Technology,Equity,2669029.08,2669029.08,33751,79.08,United States,NASDAQ,USD,1,USD,,0.02
HRC,HILL ROM HOLDINGS INC,Health Care,Equity,2666981.45,2666981.45,17605,151.49,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
TTC,TORO,Industrials,Equity,2655806.4,2655806.4,28080,94.58,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
ZION,ZIONS BANCORPORATION,Financials,Equity,2652756.6,2652756.6,42690,62.14,United States,NASDAQ,USD,1,USD,,0.02
CLF,CLEVELAND CLIFFS INC,Materials,Equity,2639616.7,2639616.7,122830,21.49,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
NBIX,NEUROCRINE BIOSCIENCES INC,Health Care,Equity,2631673.5,2631673.5,25390,103.65,United States,NASDAQ,USD,1,USD,,0.02
LAD,LITHIA MOTORS INC,Consumer Discretionary,Equity,2587161.57,2587161.57,7833,330.29,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
UHS,UNIVERSAL HEALTH SERVICES INC CLAS,Health Care,Equity,2579322.35,2579322.35,19987,129.05,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
NI,NISOURCE INC,Utilities,Equity,2556056.94,2556056.94,103526,24.69,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
APA,APA CORP,Energy,Equity,2546618.19,2546618.19,103479,24.61,United States,NASDAQ,USD,1,USD,,0.02
MANH,MANHATTAN ASSOCIATES INC,Information Technology,Equity,2541638.64,2541638.64,16586,153.24,United States,NASDAQ,USD,1,USD,,0.02
FRT,FEDERAL REALTY INVESTMENT TRUST RE,Real Estate,Equity,2524042.56,2524042.56,20514,123.04,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
JNPR,JUNIPER NETWORKS INC,Information Technology,Equity,2496960.27,2496960.27,88263,28.29,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
DECK,DECKERS OUTDOOR CORP,Consumer Discretionary,Equity,2493421.86,2493421.86,7178,347.37,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
GL,GLOBE LIFE INC,Financials,Equity,2490812,2490812,26498,94,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
UGI,UGI CORP,Utilities,Equity,2483320.14,2483320.14,56658,43.83,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
RS,RELIANCE STEEL & ALUMINUM,Materials,Equity,2477738.55,2477738.55,17115,144.77,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
FHN,FIRST HORIZON CORP,Financials,Equity,2473275.28,2473275.28,149714,16.52,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
LSI,LIFE STORAGE INC,Real Estate,Equity,2470344.6,2470344.6,20019,123.4,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
AFG,AMERICAN FINANCIAL GROUP INC,Financials,Equity,2469404.3,2469404.3,18553,133.1,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
AA,ALCOA CORP,Materials,Equity,2433890.8,2433890.8,50287,48.4,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
MIDD,MIDDLEBY CORP,Industrials,Equity,2432626.05,2432626.05,14467,168.15,United States,NASDAQ,USD,1,USD,,0.02
CHDN,CHURCHILL DOWNS INC,Consumer Discretionary,Equity,2427490.56,2427490.56,9696,250.36,United States,NASDAQ,USD,1,USD,,0.02
WSO,WATSCO INC,Industrials,Equity,2384346.1,2384346.1,8566,278.35,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
JEF,JEFFERIES FINANCIAL GROUP INC,Financials,Equity,2332646.16,2332646.16,57511,40.56,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
NYT,NEW YORK TIMES CLASS A,Communication,Equity,2323717.48,2323717.48,43852,52.99,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
GNTX,GENTEX CORP,Consumer Discretionary,Equity,2286728.4,2286728.4,63030,36.28,United States,NASDAQ,USD,1,USD,,0.02
TTEK,TETRA TECH INC,Industrials,Equity,2285459.6,2285459.6,14302,159.8,United States,NASDAQ,USD,1,USD,,0.02
NWL,NEWELL BRANDS INC,Consumer Discretionary,Equity,2281705.14,2281705.14,102687,22.22,United States,NASDAQ,USD,1,USD,,0.02
JBL,JABIL INC,Information Technology,Equity,2281383.66,2281383.66,37241,61.26,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
AOS,A O SMITH CORP,Industrials,Equity,2252927.4,2252927.4,35390,63.66,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
LSCC,LATTICE SEMICONDUCTOR CORP,Information Technology,Equity,2251303.6,2251303.6,35560,63.31,United States,NASDAQ,USD,1,USD,,0.02
SEE,SEALED AIR CORP,Materials,Equity,2244587.84,2244587.84,40168,55.88,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
ROL,ROLLINS INC,Industrials,Equity,2232587.14,2232587.14,61033,36.58,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
UTHR,UNITED THERAPEUTICS CORP,Health Care,Equity,2228055.57,2228055.57,11973,186.09,United States,NASDAQ,USD,1,USD,,0.02
Y,ALLEGHANY CORP,Financials,Equity,2223321.1,2223321.1,3458,642.95,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
TAP,MOLSON COORS BREWING CLASS B,Consumer Staples,Equity,2220357.1,2220357.1,48490,45.79,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
DXC,DXC TECHNOLOGY,Information Technology,Equity,2211881.6,2211881.6,66224,33.4,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
BEN,FRANKLIN RESOURCES INC,Financials,Equity,2195729.14,2195729.14,75898,28.93,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
CPB,CAMPBELL SOUP,Consumer Staples,Equity,2194716.72,2194716.72,52872,41.51,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
ATR,APTARGROUP INC,Materials,Equity,2183209.82,2183209.82,17138,127.39,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
CIEN,CIENA CORP,Information Technology,Equity,2182294.29,2182294.29,41943,52.03,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
IVZ,INVESCO LTD,Financials,Equity,2176401.88,2176401.88,88978,24.46,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
KRC,KILROY REALTY REIT CORP,Real Estate,Equity,2151755.28,2151755.28,31212,68.94,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
ARW,ARROW ELECTRONICS INC,Information Technology,Equity,2140172.16,2140172.16,18734,114.24,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
NNN,NATIONAL RETAIL PROPERTIES REIT IN,Real Estate,Equity,2137602.86,2137602.86,46642,45.83,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
VNO,VORNADO REALTY TRUST REIT,Real Estate,Equity,2110317.96,2110317.96,47594,44.34,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
ITT,ITT INC,Industrials,Equity,2088360.6,2088360.6,23470,88.98,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
RGA,REINSURANCE GROUP OF AMERICA INC,Financials,Equity,2087790.67,2087790.67,17617,118.51,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
DVA,DAVITA INC,Health Care,Equity,2073625.68,2073625.68,18858,109.96,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
SGMS,SCIENTIFIC GAMES CORP,Consumer Discretionary,Equity,2071511.04,2071511.04,25287,81.92,United States,NASDAQ,USD,1,USD,,0.02
MKSI,MKS INSTRUMENTS INC,Information Technology,Equity,2062523.36,2062523.36,14533,141.92,United States,NASDAQ,USD,1,USD,,0.02
AGCO,AGCO CORP,Industrials,Equity,2058600.96,2058600.96,16432,125.28,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
PVH,PVH CORP,Consumer Discretionary,Equity,2055256.48,2055256.48,19108,107.56,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
OLED,UNIVERSAL DISPLAY CORP,Information Technology,Equity,2051305.6,2051305.6,11860,172.96,United States,NASDAQ,USD,1,USD,,0.02
KNX,KNIGHT-SWIFT TRANSPORTATION HOLDIN,Industrials,Equity,2004628.95,2004628.95,42265,47.43,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
BC,BRUNSWICK CORP,Consumer Discretionary,Equity,2002233.64,2002233.64,20284,98.71,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
LECO,LINCOLN ELECTRIC HOLDINGS INC,Industrials,Equity,1985990.24,1985990.24,14992,132.47,United States,NASDAQ,USD,1,USD,,0.02
PII,POLARIS INC,Consumer Discretionary,Equity,1963616.64,1963616.64,15614,125.76,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
PBCT,PEOPLES UNITED FINANCIAL INC,Financials,Equity,1961765.85,1961765.85,112165,17.49,United States,NASDAQ,USD,1,USD,,0.02
PNW,PINNACLE WEST CORP,Utilities,Equity,1959992.22,1959992.22,29478,66.49,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
CBSH,COMMERCE BANCSHARES INC,Financials,Equity,1947864,1947864,28128,69.25,United States,NASDAQ,USD,1,USD,,0.02
FR,FIRST INDUSTRIAL REALTY TRUST INC,Real Estate,Equity,1929061.5,1929061.5,34602,55.75,United States,New York Stock Exchange Inc.,USD,1,USD,,0.02
